run_id,iter_pi,iter_p,iter_p_with_pi,R,E,sanity_check
114.0,8.0,7.0,3.0,0.028213933404722003,0.002658308535397793,3.0522135478731963e-7
115.0,7.0,7.0,2.0,0.028217703238923253,0.0019472315852649344,3.1942371289337116e-7
116.0,8.0,7.0,3.0,0.040814569577700466,0.007127450549030002,2.987099072527559e-7
117.0,7.0,7.0,3.0,0.049606566269724706,0.002816385652006501,2.0904564857804763e-7
118.0,8.0,7.0,2.0,0.04617372276945142,0.0056529836641416465,6.100654839568812e-7
119.0,8.0,7.0,2.0,0.03447928244456411,0.0059600294778683,9.6579108648346e-7
120.0,9.0,7.0,2.0,0.015322771974970895,0.001968038613238285,7.423159785036202e-7
121.0,8.0,7.0,2.0,0.030040156636717885,0.001610798167047901,7.164157658448987e-7
122.0,7.0,7.0,3.0,0.02756063458214353,0.0026861638187733756,1.8362038557415238e-7
123.0,8.0,7.0,3.0,0.023763430429381005,0.0034092135358657406,8.506544240068003e-7
124.0,8.0,7.0,2.0,0.02305159784766353,0.00500409003412946,5.64980241978796e-7
125.0,5.0,7.0,2.0,0.05243372937718194,0.0031149532002715595,1.7689876093151607e-7
126.0,5.0,7.0,2.0,0.01710528763820518,0.003793530420942395,1.0967612521652988e-6
127.0,9.0,7.0,2.0,0.043169631066097836,0.005054185694363214,1.5795405708698508e-6
128.0,7.0,7.0,3.0,0.05486735268462439,0.0019298906178258923,3.323539780316977e-7
129.0,7.0,7.0,3.0,0.04436052412805491,0.0018543247902185675,3.4723488370509225e-7
130.0,8.0,7.0,3.0,0.049079662936492796,0.002286761619602341,4.980959728390204e-7
131.0,8.0,7.0,3.0,0.03922490757164265,0.00524962050168654,5.970463515920819e-7
132.0,8.0,7.0,2.0,0.045828911821411245,0.005944765290246378,9.501144680772601e-7
133.0,8.0,7.0,2.0,0.011937913386897314,0.0030059635059656287,7.94076611569138e-7
134.0,7.0,7.0,3.0,0.0234616798510896,0.00261615603831466,5.518743663708714e-7
135.0,8.0,7.0,2.0,0.02886275660752946,0.0022427134979302985,5.408543018800967e-7
136.0,6.0,7.0,2.0,0.027407096316426127,0.0029075043849265095,5.73806363682895e-7
137.0,8.0,7.0,2.0,0.05142218861843162,0.0038580765715234646,1.1676809913818285e-6
138.0,9.0,7.0,2.0,0.020130524039104314,0.0026191749295903645,9.355712019978814e-7
139.0,8.0,7.0,3.0,0.03663837379466606,0.003700417138714209,4.3381207039119574e-7
140.0,8.0,7.0,3.0,0.032396042332937025,0.004833221239875571,6.659994464903547e-7
141.0,7.0,7.0,3.0,0.05677944465115403,0.0022009716657463672,2.802979701901499e-7
142.0,7.0,7.0,3.0,0.03681467808286598,0.0025419456695258405,5.335756538308437e-7
143.0,7.0,7.0,2.0,0.03396833988047909,0.002437559602052424,5.274666542490653e-7
144.0,6.0,7.0,3.0,0.032575029475502504,0.0023281047265433217,4.7036503267933697e-7
145.0,8.0,7.0,2.0,0.042532106760640565,0.005251060305544508,1.1887982894233987e-6
146.0,9.0,7.0,3.0,0.037606703118433504,0.003448067653323454,9.808273141471391e-7
147.0,6.0,7.0,3.0,0.04502294874359203,0.00232316880251817,2.890936661008384e-7
148.0,6.0,7.0,3.0,0.0417008539958208,0.0021000494217970097,2.668332101418201e-7
149.0,7.0,7.0,3.0,0.04925222240701199,0.0023762252485773874,4.832569144265095e-7
150.0,7.0,7.0,2.0,0.02165675627444852,0.0038314503526880495,1.2064914353259397e-6
151.0,7.0,7.0,3.0,0.057063352426481084,0.002133707903263094,4.4204408721107157e-7
152.0,7.0,7.0,3.0,0.04512046756391386,0.0021726361476629994,2.8770862635639787e-7
153.0,8.0,7.0,3.0,0.05154463736643744,0.0036699004614590904,4.058014208845858e-7
154.0,7.0,7.0,3.0,0.02231985029903827,0.0041752693876626725,3.0341686322772666e-7
155.0,8.0,7.0,2.0,0.022709588448308615,0.0033251816098910946,8.481929344422326e-7
156.0,7.0,7.0,3.0,0.044118271386941466,0.003200378837015004,7.925478095903193e-7
157.0,9.0,7.0,2.0,0.03867500959016734,0.0028573582876844188,1.5061426076156023e-6
158.0,8.0,7.0,2.0,0.0521687348070774,0.0032960770405364628,8.914818690369288e-7
159.0,6.0,7.0,3.0,0.04240164916339073,0.0018995358482055457,3.2652358554444707e-7
160.0,8.0,7.0,3.0,0.03121820973143241,0.0020224571081677687,3.811542150016866e-7
161.0,8.0,7.0,3.0,0.05227523571199899,0.0030521508427276424,7.369333465420703e-7
162.0,7.0,7.0,3.0,0.0398005390033922,0.002582679059399364,2.1676537367541833e-7
163.0,8.0,7.0,3.0,0.04888072994686121,0.0019571621894664973,4.26419130465723e-7
164.0,8.0,7.0,2.0,0.017909719922689638,0.0034051026065760434,7.521048983564745e-7
165.0,6.0,7.0,2.0,0.040814510727111175,0.002228558377370334,4.576201574384578e-7
166.0,8.0,7.0,2.0,0.013389289405862037,0.0034030278762116066,8.535601971080107e-7
167.0,8.0,7.0,2.0,0.030576270756641488,0.005074746802835532,6.366611630804104e-7
168.0,8.0,7.0,3.0,0.038874228894052454,0.002519882403096616,5.310736714690195e-7
169.0,7.0,7.0,3.0,0.04625652846901551,0.0021876202693006564,2.716979009084993e-7
170.0,7.0,7.0,3.0,0.026217995537250793,0.0023730731675399488,4.991435261728273e-7
171.0,6.0,7.0,3.0,0.04833467189724727,0.002202334702550189,2.707307109221113e-7
172.0,9.0,7.0,2.0,0.042333724275242846,0.003043255504379108,1.2775722417017935e-6
173.0,8.0,7.0,3.0,0.04980291798755876,0.007180721504374197,6.225200693854132e-7
174.0,8.0,7.0,3.0,0.038860081628599996,0.003013287247130169,7.275017616621531e-7
175.0,7.0,7.0,3.0,0.04151731040823625,0.0028014851480230485,1.9328922478805587e-7
176.0,7.0,7.0,2.0,0.03083451647379598,0.0030107075013096713,2.742697863238109e-7
177.0,8.0,7.0,2.0,0.02078445842591581,0.0041822007234924305,6.470911804633142e-7
178.0,7.0,7.0,2.0,0.009314855070699846,0.007991676863282907,3.4084861257094137e-7
179.0,7.0,7.0,3.0,0.0491563917771336,0.002371988077753589,2.19134851554092e-7
180.0,7.0,7.0,3.0,0.034741003347563915,0.002618452062253423,5.419564893549444e-7
181.0,8.0,7.0,3.0,0.020719531585902784,0.003833299686062527,8.515809195917192e-7
182.0,8.0,7.0,2.0,0.03036452402402956,0.0025797576321755743,6.48581415331991e-7
183.0,8.0,7.0,3.0,0.02774976626793224,0.002410563505316077,4.1798720257576357e-7
184.0,8.0,7.0,3.0,0.039072956418430005,0.005195867358573764,7.561569748554321e-7
185.0,8.0,7.0,2.0,0.026422741130503358,0.0034655398794877306,8.956394770380142e-7
186.0,8.0,7.0,3.0,0.039930870842054045,0.003180161606004508,8.107073055406539e-7
187.0,9.0,7.0,2.0,0.0418132392692252,0.007184294234200956,1.4159123393683357e-6
188.0,8.0,7.0,3.0,0.014044219294798932,0.0037011185401895938,9.263745803282382e-7
189.0,8.0,7.0,3.0,0.018694805057600572,0.005121332189600255,5.209103530341692e-7
190.0,8.0,7.0,3.0,0.048122632313829294,0.0021755697604439565,4.5840547645639823e-7
191.0,8.0,7.0,3.0,0.04539858077420744,0.0020137015343230443,4.3138418739712153e-7
192.0,8.0,7.0,3.0,0.021154478759783935,0.0038861488666687583,1.141187099563544e-6
193.0,8.0,7.0,3.0,0.031563516785047874,0.0034659112818771812,8.766860677162212e-7
194.0,9.0,7.0,2.0,0.016189914167449526,0.0032927661362820017,9.411618757030426e-7
195.0,7.0,7.0,2.0,0.02315034634519675,0.003513313881020548,9.11966280946447e-7
196.0,8.0,7.0,3.0,0.05608077745536233,0.003451596836930407,9.053288584137273e-7
197.0,7.0,7.0,2.0,0.04846401472226125,0.0038833140762473983,1.1919198741839504e-6
198.0,7.0,7.0,3.0,0.03308795204387005,0.002850009353394956,6.1521613560041e-7
199.0,8.0,7.0,2.0,0.04442398377906698,0.003569340772708067,1.012131104418561e-6
200.0,8.0,7.0,3.0,0.04874956894379401,0.007489886713432991,4.80889538100272e-7
201.0,8.0,7.0,2.0,0.03710619759654277,0.0026672332430809817,6.74417923921337e-7
202.0,8.0,7.0,2.0,0.012048515871404986,0.002015183249498029,7.019911780596704e-7
203.0,9.0,7.0,2.0,0.02380933894826409,0.0032677287853972296,1.0064509919705011e-6
