run_id,iter_pi,iter_p,iter_p_with_pi,R,E,sanity_check
86.0,8.0,7.0,3.0,0.07333296380925103,0.00813630179243107,6.519773789436723e-7
87.0,7.0,7.0,3.0,0.04648905557217964,0.013131760359797314,1.4806381821955443e-7
88.0,8.0,7.0,2.0,0.05594732845253603,0.0057811887670360974,6.282718615791185e-7
89.0,6.0,7.0,3.0,0.06398977581556453,0.002954574410691084,1.8481055203721536e-7
90.0,6.0,7.0,3.0,0.046429415715921296,0.0026060890017683062,1.817783151879746e-7
91.0,8.0,7.0,2.0,0.045248420228292785,0.007829306664689664,5.326573840729817e-7
92.0,8.0,7.0,3.0,0.04119489691404121,0.005204414703921315,5.995965490670708e-7
93.0,7.0,7.0,2.0,0.04576413591951223,0.00914280158056901,2.2924029075722448e-7
94.0,7.0,7.0,2.0,0.05398737113104035,0.009069249845959417,4.838350154477769e-7
95.0,7.0,7.0,2.0,0.03823817945833485,0.003997843979803395,3.6869738818600125e-7
96.0,7.0,7.0,2.0,0.06723646249219262,0.004764429193481985,2.3605127920447085e-7
97.0,8.0,7.0,2.0,0.037300443051285326,0.0026547250385709456,3.810540037393999e-7
98.0,7.0,7.0,3.0,0.06700565875376552,0.0027266377941219675,2.3170302538007025e-7
99.0,7.0,7.0,3.0,0.05315529480499215,0.0024830467455974337,1.3215748008832706e-7
100.0,7.0,7.0,3.0,0.03294260123309445,0.002336427316937074,2.103672297501411e-7
101.0,7.0,7.0,3.0,0.0625316632178341,0.005674017648014,1.7453216512364953e-7
102.0,8.0,7.0,2.0,0.029411069458885386,0.003980020431679746,4.4521571926105253e-7
103.0,7.0,7.0,3.0,0.056494236623803484,0.003098419646137566,2.595937901490477e-7
104.0,7.0,7.0,3.0,0.028796768490193303,0.005158639505193253,5.430247137662304e-7
105.0,6.0,7.0,2.0,0.01809251483430918,0.00460148750747832,4.2296670536031823e-7
106.0,5.0,7.0,2.0,0.01750298131117356,0.0030320764158745183,3.891137798554829e-7
107.0,8.0,7.0,3.0,0.06785483397204395,0.005232043037604247,5.766137117450299e-7
108.0,7.0,7.0,3.0,0.02671933701403817,0.005029756255657293,4.985619072091237e-7
109.0,7.0,7.0,3.0,0.02202697585967095,0.00396176772745678,3.5810764635077975e-7
110.0,8.0,7.0,2.0,0.030362792430468133,0.003694714225566715,3.1644777983194395e-7
111.0,7.0,7.0,3.0,0.04446154554936066,0.00880083829392247,2.5766852278391347e-7
112.0,7.0,7.0,2.0,0.07008588439675156,0.008115886625158317,1.9837020045494564e-7
113.0,7.0,7.0,3.0,0.04600527255649656,0.0030452613077332456,2.7352001891366383e-7
114.0,8.0,7.0,3.0,0.04080707057318467,0.004500637328958498,1.802021924720304e-7
115.0,7.0,7.0,3.0,0.04100669809656843,0.0025862064802741743,1.7720477334073166e-7
116.0,8.0,7.0,3.0,0.05851670630249117,0.008985092501767742,1.7366905594172592e-7
117.0,7.0,7.0,3.0,0.06695140280585532,0.0038013345589311387,1.2256472130116948e-7
118.0,7.0,7.0,2.0,0.06562185911205987,0.007473994031503409,3.407552959560785e-7
119.0,8.0,7.0,3.0,0.04748111619494688,0.008120042922386751,5.313302112947741e-7
120.0,8.0,7.0,2.0,0.024161420366044517,0.002699577982824761,4.1505000429084514e-7
121.0,7.0,7.0,2.0,0.04362469387760637,0.002266176915264308,3.962588618641057e-7
122.0,7.0,7.0,3.0,0.03776097878013718,0.003551255913514919,1.0889078014126449e-7
123.0,7.0,7.0,3.0,0.03368090042914673,0.004836797522301666,4.6977547189376444e-7
124.0,7.0,7.0,2.0,0.03381534345866655,0.006326153854676742,3.1444441772632264e-7
125.0,5.0,7.0,3.0,0.07405931562170731,0.004300176199650445,1.0353833763396086e-7
126.0,5.0,7.0,2.0,0.02561593801066797,0.0054840248314110005,6.005123161667036e-7
127.0,9.0,7.0,3.0,0.06929859143291228,0.008680214576987554,8.569668445903448e-7
128.0,7.0,7.0,3.0,0.06837912399155677,0.002801459839781357,1.9007891283929386e-7
129.0,7.0,7.0,3.0,0.0648385725346674,0.0027043657905919958,1.9820007261351815e-7
130.0,7.0,7.0,3.0,0.06514267143787067,0.0031013908942518027,2.8134983945586817e-7
131.0,8.0,7.0,3.0,0.05615071815285977,0.007175409390306913,3.348645079426684e-7
132.0,8.0,7.0,3.0,0.06299093752744223,0.008354883651342562,5.220540975126173e-7
133.0,8.0,7.0,2.0,0.01768561060516083,0.004154811437384111,4.427348576909428e-7
134.0,7.0,7.0,3.0,0.03433932311747334,0.003614389040736591,3.0943937386772575e-7
135.0,7.0,7.0,2.0,0.0415100424772179,0.003053408977842444,3.056362447015353e-7
136.0,6.0,7.0,2.0,0.0379311474261983,0.004065999945120581,3.2703764975526555e-7
137.0,8.0,7.0,2.0,0.07240501518735254,0.005536205043587821,6.406789553567951e-7
138.0,9.0,7.0,2.0,0.028819218604799746,0.003677458926997059,5.195491377843833e-7
