run_id,iter_pi,iter_p,iter_p_with_pi,R,E,sanity_check
75.0,5.0,6.0,2.0,0.03631586747916149,0.0018441581058027186,4.757400861609948e-8
76.0,5.0,6.0,2.0,0.017573563871975395,0.0012747957065520734,7.466262220620679e-8
77.0,6.0,6.0,2.0,0.01921092278287828,0.0030918810975569338,8.814702200651042e-8
78.0,6.0,6.0,2.0,0.01854722421541033,0.002313531494187248,7.177807342908725e-8
79.0,7.0,6.0,2.0,0.032985764108255156,0.003046709191457618,8.045724631271364e-8
80.0,5.0,6.0,2.0,0.02953358981968579,0.0017009449184461859,6.520286953741693e-8
81.0,6.0,6.0,2.0,0.028241676713902875,0.0018398504548263782,7.793294754632191e-8
82.0,6.0,6.0,2.0,0.03238272189860436,0.0017590349366804843,9.71058989161867e-8
83.0,6.0,6.0,3.0,0.03448913059010228,0.002050833932101179,4.815298369482459e-8
84.0,6.0,6.0,2.0,0.03229421866581039,0.0018865249398928993,5.1018110168832985e-8
85.0,5.0,6.0,2.0,0.03162991727460751,0.0015789019891672728,8.429140153747121e-8
86.0,7.0,6.0,2.0,0.032656925678052895,0.003512883387907406,1.462599497974444e-7
87.0,6.0,6.0,2.0,0.020928704875148085,0.004056550219011637,5.826478680560146e-8
88.0,7.0,6.0,2.0,0.026413649218827162,0.002776251741259832,1.4394032385396378e-7
89.0,6.0,6.0,2.0,0.03456409355063861,0.0016052042008744567,6.43034802215026e-8
90.0,6.0,6.0,2.0,0.02476819548258824,0.0015721293196112778,5.877501254777153e-8
91.0,7.0,6.0,2.0,0.0208743933896145,0.0022111628536201,1.2458604118948285e-7
92.0,7.0,6.0,2.0,0.02320620262955675,0.0034103564192137837,1.4026615825468807e-7
93.0,6.0,6.0,2.0,0.024334543096312666,0.002806554639933999,6.547688416009813e-8
94.0,6.0,6.0,2.0,0.026218390326474106,0.0037482856206502895,1.1473502824778078e-7
95.0,6.0,6.0,2.0,0.018623238607094805,0.0016131047284760466,9.494953193096112e-8
96.0,6.0,6.0,2.0,0.03618792927476,0.001189598078009084,6.860998607891452e-8
97.0,7.0,6.0,2.0,0.019521928588166038,0.0010657872356215213,9.649623026398436e-8
98.0,6.0,6.0,2.0,0.03139867632661408,0.0017673526692938736,9.097295605167357e-8
99.0,6.0,6.0,2.0,0.021441866409751764,0.0016633455405504754,4.8386786433672034e-8
100.0,6.0,6.0,2.0,0.016132888676517965,0.0012831798935106604,7.208567299999334e-8
101.0,6.0,6.0,2.0,0.03278377389095488,0.0019081319930456435,5.51584556671029e-8
102.0,7.0,6.0,2.0,0.025959628364981224,0.003616176148517703,1.0486725074968292e-7
103.0,6.0,6.0,2.0,0.03279258369917715,0.0014682878191352952,7.787547009167488e-8
104.0,6.0,6.0,2.0,0.014630961858820513,0.002385264553250947,1.2628387129966409e-7
105.0,5.0,6.0,2.0,0.011251541189246872,0.0020359337933073484,1.0337770885595051e-7
106.0,5.0,6.0,2.0,0.013459336065404504,0.0012889357589659011,9.841069156590207e-8
107.0,7.0,6.0,2.0,0.02980996214259335,0.0027950941645089166,1.3512778837330731e-7
108.0,6.0,6.0,2.0,0.016986796894126854,0.0022672518909407843,1.1851509178400814e-7
109.0,6.0,6.0,2.0,0.011244456349853493,0.0015636929238474963,9.405645377368199e-8
110.0,7.0,6.0,2.0,0.01728286669226886,0.0009030107227362943,8.510308999640997e-8
111.0,6.0,6.0,2.0,0.0195429185787368,0.0029088830387264553,7.333612313260171e-8
112.0,6.0,6.0,2.0,0.03642685468220064,0.002670745940798779,5.45319980136864e-8
113.0,7.0,6.0,2.0,0.026663515876113486,0.002058780816426635,8.276632202261085e-8
114.0,7.0,6.0,2.0,0.022001261315219622,0.0028403572952015446,6.696579629947398e-8
115.0,6.0,6.0,2.0,0.021544776398779497,0.000991550325094214,5.5852274703219846e-8
116.0,7.0,6.0,2.0,0.029321535409042143,0.00291134850317762,6.889871852123187e-8
117.0,6.0,6.0,3.0,0.028647013343059857,0.002082016736912622,4.20241265360825e-8
118.0,6.0,6.0,2.0,0.0325399593040161,0.002207984712341509,8.867716006964741e-8
119.0,7.0,6.0,2.0,0.02068859495753994,0.0028003268383692895,1.265455083903886e-7
120.0,7.0,6.0,2.0,0.019556650869527736,0.0015195979118970884,1.06105859763842e-7
121.0,6.0,6.0,2.0,0.025268180640951154,0.0018187269673732521,9.710747480163904e-8
122.0,6.0,6.0,2.0,0.016063920617708893,0.0014269583751576448,6.972504571345914e-8
123.0,7.0,6.0,2.0,0.020803088979065798,0.0021166572246864765,1.167611308239176e-7
124.0,6.0,6.0,2.0,0.018631681025887747,0.001362695422169209,8.085504334650466e-8
125.0,5.0,5.0,2.0,0.035261580554720506,0.002229097619144165,3.3722975746787146e-8
126.0,5.0,6.0,2.0,0.01712528403928637,0.0027007644550633013,1.3507433141573472e-7
127.0,8.0,6.0,2.0,0.06671680964971571,0.007236963080507558,1.7903563267232105e-7
128.0,6.0,6.0,2.0,0.036354266931373225,0.001985674729391104,9.205965854314836e-8
129.0,6.0,6.0,2.0,0.035514322909254714,0.0016877122288437819,8.27918417679055e-8
130.0,7.0,6.0,2.0,0.02631962448667302,0.002053111240297103,8.90827374687978e-8
131.0,7.0,6.0,2.0,0.029220471610880372,0.0026243182028725786,1.0932394344733966e-7
132.0,7.0,6.0,2.0,0.027807662046677395,0.003477042716078016,1.2335210018253427e-7
133.0,7.0,6.0,2.0,0.010938857099990873,0.0016662892068895468,1.1129448027183775e-7
134.0,6.0,6.0,2.0,0.020623244870558555,0.0013704071448697986,8.877106367100894e-8
135.0,6.0,6.0,2.0,0.021308073934448002,0.0011167333213873841,8.430353412374514e-8
136.0,5.0,6.0,2.0,0.01941078642161953,0.0016252673915718556,8.407909134216021e-8
137.0,7.0,6.0,2.0,0.035198698691134345,0.0026316109952379428,1.4395211148923302e-7
138.0,7.0,6.0,2.0,0.022676517011985364,0.0015905141443439859,1.2621314151297488e-7
139.0,7.0,6.0,2.0,0.022258531562540762,0.0022527434446267553,7.284476732261508e-8
140.0,7.0,6.0,2.0,0.023569393368015445,0.0025925136025172412,1.0643164556575261e-7
141.0,6.0,6.0,2.0,0.035194047360610714,0.0021148690519694497,7.410080591050772e-8
142.0,6.0,6.0,2.0,0.032516539662308386,0.0013116125404212169,9.37764991139136e-8
143.0,6.0,6.0,2.0,0.025520591487929956,0.001195941673470096,8.124828982364489e-8
144.0,5.0,6.0,2.0,0.028105463982633694,0.0012218444688290398,7.306341984599776e-8
145.0,7.0,6.0,2.0,0.028520154544855236,0.003277440028207941,1.449059416974945e-7
146.0,7.0,6.0,2.0,0.02835498841303874,0.0032208490735931997,1.3263802751639696e-7
147.0,5.0,6.0,2.0,0.034503977780100836,0.0021285920585430956,5.268057107898536e-8
148.0,5.0,6.0,2.0,0.031223416482140776,0.0019297233615739543,4.984303368190106e-8
149.0,6.0,6.0,2.0,0.026737484758147634,0.0015472883329416432,7.704870212073902e-8
150.0,6.0,6.0,2.0,0.017698836781038896,0.0026655349300565433,1.4754667561630745e-7
151.0,6.0,6.0,2.0,0.034562962710661393,0.0017434770297539161,8.580528518932053e-8
152.0,5.0,6.0,2.0,0.03435805633378708,0.0019167182613031176,5.707341187967192e-8
153.0,7.0,6.0,3.0,0.035988005583114546,0.002067536756825266,6.793315491282544e-8
154.0,6.0,6.0,2.0,0.018695435304564523,0.0019027933817872566,6.01769753747971e-8
155.0,7.0,6.0,2.0,0.01617921436133929,0.0018426652861356309,1.156825838901203e-7
156.0,6.0,6.0,2.0,0.025400251193253842,0.0019850863643131812,1.072717941567763e-7
157.0,8.0,6.0,2.0,0.059161544938801214,0.004620119206634082,1.7210599378829904e-7
158.0,7.0,6.0,2.0,0.03602706743493722,0.0020159819870859044,1.1979229126933685e-7
159.0,5.0,6.0,2.0,0.03016569995578977,0.0019018408442848516,5.7947762467762187e-8
160.0,7.0,6.0,2.0,0.017629563300159967,0.0024969890492386906,7.078884560912533e-8
161.0,7.0,6.0,2.0,0.029106958587970855,0.002782503668398254,1.133612394520188e-7
162.0,6.0,6.0,2.0,0.02821330356163032,0.0020761330405299197,7.813766363166998e-8
163.0,7.0,6.0,3.0,0.035925691652375136,0.0027000481738498204,7.09789195011534e-8
164.0,7.0,6.0,2.0,0.011547195074319117,0.001926056100346137,1.0625359535084951e-7
165.0,5.0,6.0,2.0,0.03477525715134977,0.0015244335895255206,6.973204064221807e-8
166.0,6.0,6.0,2.0,0.012677924462320078,0.002152471410512048,1.1305588143536844e-7
167.0,7.0,6.0,2.0,0.027337343065092057,0.002220274293045749,9.304831984416796e-8
168.0,6.0,6.0,2.0,0.023545454209537242,0.0013689293596717603,1.0273837980680035e-7
169.0,6.0,6.0,3.0,0.030255658293125487,0.0019802790607494937,5.024299396888789e-8
170.0,6.0,6.0,2.0,0.022843283256827274,0.0012037901761019541,7.9440431655438e-8
171.0,5.0,6.0,2.0,0.03039511607289125,0.0021222602622035206,5.071385982915482e-8
172.0,8.0,6.0,2.0,0.03916945593916754,0.002653191961958785,1.5252264890673023e-7
173.0,7.0,6.0,2.0,0.028732933403058603,0.0036754105644456413,9.329964217055552e-8
174.0,7.0,6.0,2.0,0.02214935240247362,0.0026251377650783002,1.0778538738759988e-7
175.0,6.0,6.0,2.0,0.028502273059509253,0.0021503249445868284,6.885922769253492e-8
176.0,6.0,6.0,2.0,0.01859137323214055,0.001264095381069639,5.1162060442961866e-8
177.0,7.0,6.0,2.0,0.016229954104739708,0.002609185694865612,9.678511675098861e-8
178.0,5.0,6.0,2.0,0.009196643240898972,0.0032435594659142282,5.6769935871817205e-8
179.0,6.0,6.0,3.0,0.027697434042474045,0.001982599990243841,4.4829489885639595e-8
180.0,5.0,6.0,2.0,0.03104084173088406,0.0014385575974124474,8.073770649193615e-8
181.0,7.0,6.0,2.0,0.01298140101584866,0.002205708619526225,1.1537249313086921e-7
182.0,7.0,6.0,2.0,0.02753261862175549,0.0013702005347763177,9.613230028290094e-8
183.0,7.0,6.0,2.0,0.02191204631474486,0.0028664211681411343,7.76011147022637e-8
184.0,7.0,6.0,2.0,0.030376765459097843,0.002753925847823316,1.1882330480247254e-7
185.0,6.0,6.0,2.0,0.01815123843574451,0.002231583554630128,1.1734218409093743e-7
186.0,7.0,6.0,2.0,0.02385887236491402,0.0027195990208965346,1.1322131141221455e-7
187.0,8.0,6.0,2.0,0.06448458189571671,0.008755068349799543,1.6196154679511303e-7
188.0,6.0,6.0,2.0,0.013488241405299917,0.002308984677352042,1.211456863959919e-7
189.0,7.0,6.0,2.0,0.013732367039716475,0.002317561618067935,8.316930209440989e-8
190.0,7.0,6.0,3.0,0.03446322807664437,0.002261373861335723,7.370149356481355e-8
191.0,7.0,6.0,3.0,0.032387211523813075,0.002317904869476283,7.096255535056608e-8
192.0,7.0,6.0,2.0,0.0170400210886541,0.0026842091045814905,1.4179794030223102e-7
193.0,6.0,6.0,2.0,0.018468318585165733,0.0021963540994192105,1.1581511344918034e-7
194.0,7.0,6.0,2.0,0.02235736372278163,0.0015739208053617646,1.2257588074403497e-7
195.0,5.0,6.0,2.0,0.015053397955238523,0.002334132464560804,1.1789121030776299e-7
196.0,7.0,6.0,2.0,0.03067287628024129,0.0021680558259457006,1.2520594373891416e-7
197.0,6.0,6.0,2.0,0.03292408517834944,0.0027875967270751868,1.4434724654217508e-7
198.0,6.0,6.0,2.0,0.030441429884318527,0.001633249277385639,8.870560277939366e-8
199.0,7.0,6.0,2.0,0.03138509527616962,0.0023248187939423465,1.297974845289282e-7
200.0,7.0,6.0,2.0,0.02912999476943856,0.0027758952248277268,7.645817609420281e-8
201.0,7.0,6.0,2.0,0.03150352902270459,0.0018083724291449795,9.412934924938564e-8
202.0,6.0,6.0,2.0,0.015106198236330304,0.0011639297817381137,9.82261670143735e-8
203.0,7.0,6.0,2.0,0.02555746658494895,0.002078626427396968,1.2889782337281145e-7
204.0,6.0,6.0,2.0,0.03641677732548865,0.0016513123201661632,5.0867467938966953e-8
205.0,6.0,6.0,2.0,0.03439455748055442,0.0015667683575758136,6.855641204600036e-8
206.0,6.0,6.0,2.0,0.02121731126506521,0.002603409029962308,5.886784514759361e-8
207.0,6.0,6.0,2.0,0.03249725161567385,0.002130333060527424,1.13144796224795e-7
208.0,5.0,6.0,2.0,0.0357942402304634,0.0024836669112535625,4.638259294483725e-8
209.0,7.0,6.0,2.0,0.01947436513246803,0.002632574381444359,8.426573049431322e-8
210.0,7.0,6.0,2.0,0.03349477399579959,0.003058676488322117,1.298319779004962e-7
211.0,7.0,6.0,2.0,0.03651687346157728,0.001979766228926172,1.225599041839017e-7
212.0,6.0,6.0,2.0,0.01977768220514209,0.0011254727791936698,7.410713949711231e-8
213.0,6.0,6.0,2.0,0.024010855153690613,0.0011350733064913396,7.790739765135331e-8
214.0,7.0,6.0,2.0,0.012051584496153511,0.0017747618655835607,1.0155297704467308e-7
215.0,7.0,6.0,2.0,0.014549420773655175,0.0024458893734792308,6.923037871119805e-8
216.0,7.0,6.0,2.0,0.017054465994889245,0.002765999373639011,1.14404033257641e-7
217.0,7.0,6.0,2.0,0.03316295982333162,0.0022420246497239804,1.3966625067870384e-7
218.0,8.0,6.0,2.0,0.04880641641311634,0.004471808069317628,1.6460084942552073e-7
219.0,6.0,6.0,3.0,0.028038555981118707,0.0020992526871436976,3.9825848598255466e-8
220.0,7.0,6.0,2.0,0.024402484395674717,0.0025784525756596863,1.2261462725513221e-7
221.0,6.0,6.0,3.0,0.03409887469156736,0.002096593282004062,4.236359343181626e-8
222.0,5.0,5.0,2.0,0.0263781343740197,0.0017240119617718654,4.485135671208556e-8
223.0,5.0,6.0,2.0,0.02242942656104363,0.0012129527239255046,6.798597639737194e-8
224.0,7.0,6.0,2.0,0.017549259020956054,0.003028014028246378,1.4727768918026977e-7
225.0,5.0,6.0,2.0,0.032142170142314797,0.0019325510733985659,1.0772288473151505e-7
226.0,6.0,6.0,2.0,0.028560408471398846,0.0035465947788425253,1.346396182937322e-7
227.0,6.0,6.0,2.0,0.03096591513379443,0.0020362750665542835,4.843574801583769e-8
228.0,7.0,6.0,2.0,0.03287946306395595,0.003888325186315826,1.1870587593505858e-7
229.0,6.0,6.0,2.0,0.009339408669897686,0.001696764484542869,9.982406561006099e-8
230.0,6.0,6.0,3.0,0.03070196865037933,0.0013380502187876901,7.851184963511503e-8
231.0,6.0,6.0,2.0,0.019165847515504097,0.0015802398288079457,1.1430097645542585e-7
232.0,6.0,6.0,2.0,0.02738449391718678,0.003934349574675025,5.989509323302103e-8
233.0,7.0,6.0,2.0,0.0296261511299325,0.0032741266656078527,8.860729694910761e-8
234.0,6.0,6.0,2.0,0.014683971471349144,0.0017592374830801333,1.0178114133612848e-7
235.0,7.0,6.0,2.0,0.01941334589973076,0.0031722317061225976,1.242053277701579e-7
236.0,7.0,6.0,2.0,0.019949818575226708,0.002539816150340418,9.360777449848044e-8
237.0,5.0,6.0,2.0,0.0257741779128553,0.0013985309048171358,5.0406368993137574e-8
238.0,6.0,6.0,2.0,0.008116906049723038,0.0014551630023631604,8.634415728006376e-8
239.0,6.0,6.0,2.0,0.013411172195497478,0.002978570823712562,1.2346936594355508e-7
240.0,7.0,6.0,2.0,0.021664368074208795,0.002285083870877515,8.10965348221752e-8
241.0,7.0,6.0,2.0,0.024065388288603717,0.0013580436535712702,1.058836554132201e-7
