run_id,iter_pi,iter_p,iter_p_with_pi,R,E,sanity_check
53.0,6.0,6.0,2.0,0.0068546469264321175,0.0012430228516742312,4.946178790345183e-8
54.0,6.0,6.0,2.0,0.00608210913274343,0.0010750269762405523,4.907701493593731e-8
55.0,6.0,6.0,2.0,0.005251804593553455,0.0012558706348285273,5.081773221245861e-8
56.0,6.0,6.0,2.0,0.008073072721754615,0.0010211233641420165,4.725029698637145e-8
57.0,6.0,6.0,2.0,0.003198751504155606,0.000733627680952718,6.828824763934066e-8
58.0,6.0,6.0,2.0,0.005439801607210137,0.0007362977247464831,6.601810152939665e-8
59.0,6.0,6.0,2.0,0.007786853957664874,0.0008861275308020487,6.568198701100484e-8
60.0,6.0,6.0,2.0,0.004937513899162749,0.0009357435778790812,6.263317474314293e-8
61.0,6.0,6.0,2.0,0.005914421025027483,0.0013059337126944712,6.866629445568805e-8
62.0,6.0,6.0,2.0,0.00704738969148333,0.0008451852928769428,6.242785780474073e-8
63.0,6.0,6.0,2.0,0.003560917375037498,0.0010463992619060077,4.806688202817074e-8
64.0,6.0,6.0,2.0,0.006497661624569329,0.000946041597138863,6.187758195708621e-8
65.0,6.0,6.0,2.0,0.00483979560752168,0.0008418343013478249,5.463725254262118e-8
66.0,5.0,6.0,2.0,0.005501577993262341,0.000540333941928983,6.290935303395072e-8
67.0,6.0,6.0,2.0,0.007547746637663888,0.0006776140149671516,7.175065848105084e-8
68.0,6.0,6.0,2.0,0.002949586770819801,0.001001093789331381,6.554942208666716e-8
69.0,6.0,6.0,2.0,0.004970950916976191,0.0013260150567757014,5.182119803825706e-8
70.0,6.0,6.0,2.0,0.007149352395770858,0.0012065588078949226,5.2001452397021034e-8
71.0,6.0,6.0,2.0,0.006101109053882059,0.001157050996686057,5.3175561784748836e-8
72.0,6.0,6.0,2.0,0.004996522405386505,0.0013400283426774043,6.779216429002109e-8
73.0,6.0,6.0,2.0,0.00824312030469354,0.000857793321811882,6.319145897060438e-8
74.0,6.0,6.0,2.0,0.008938238535937781,0.0012213400832331333,6.867827339174302e-8
75.0,5.0,6.0,2.0,0.007673766280240857,0.0006739670505731049,4.834035547365618e-8
76.0,5.0,6.0,2.0,0.003994504819432088,0.0005146050596504636,5.59665209739748e-8
77.0,6.0,6.0,2.0,0.004027513046390485,0.0006937993425988842,5.943226804657246e-8
78.0,6.0,6.0,2.0,0.004780574130351267,0.0013064662477474593,4.759490855635827e-8
79.0,6.0,6.0,2.0,0.006468520520487742,0.0013942082124050173,5.717949821137301e-8
80.0,5.0,6.0,2.0,0.007539764398856619,0.0007702853710015147,5.330793979818147e-8
81.0,6.0,6.0,2.0,0.006126516367765067,0.0010818484845509136,5.027461663831747e-8
82.0,6.0,6.0,2.0,0.008888553971772017,0.0013210430330148127,5.320541850554476e-8
83.0,6.0,6.0,2.0,0.008360613702767639,0.0014802759372892283,5.1375440117176344e-8
84.0,6.0,6.0,2.0,0.0068474495821555514,0.0009634831155800395,5.009580610436627e-8
85.0,5.0,6.0,2.0,0.006925137999702402,0.0006754835694168756,5.7744147014286224e-8
86.0,6.0,6.0,2.0,0.008707286719601637,0.0010125669320684436,7.182021772013464e-8
87.0,6.0,6.0,2.0,0.006194971311054287,0.0011748030732295182,4.975288239090021e-8
88.0,6.0,6.0,2.0,0.006847258689814506,0.0010473081035606714,7.237174154963057e-8
89.0,6.0,6.0,2.0,0.007108193861200762,0.0008541548432687524,5.1212236316907244e-8
90.0,6.0,6.0,2.0,0.00519359070835157,0.0008248547022100155,5.115980029132981e-8
91.0,6.0,6.0,2.0,0.005893429722506616,0.0009618764631968241,6.751716891108322e-8
92.0,7.0,6.0,2.0,0.004301390331274302,0.0013034339298631662,7.184278571200804e-8
93.0,6.0,6.0,2.0,0.005129549980459114,0.0008368669232364717,5.3901068182408104e-8
94.0,6.0,6.0,2.0,0.0069521940006864735,0.0007789169691921628,6.508409846424625e-8
95.0,6.0,6.0,2.0,0.005435510874455263,0.0006340853282153267,6.147798923383168e-8
96.0,6.0,6.0,2.0,0.007182463517218851,0.0007599353775394047,5.462349743548168e-8
97.0,6.0,6.0,2.0,0.005599695790303505,0.0005513351582922478,6.093739770118263e-8
98.0,6.0,6.0,2.0,0.008894308617616087,0.001075013876086803,5.449881313916898e-8
99.0,6.0,6.0,2.0,0.006880638282597218,0.0009508971889888267,4.863608277844912e-8
100.0,6.0,6.0,2.0,0.004471894144688404,0.0010730492398709143,5.354520011744127e-8
101.0,6.0,6.0,2.0,0.007063289166629794,0.000792408242057118,5.1228373289685874e-8
102.0,6.0,6.0,2.0,0.0034090905656645187,0.0007850771334408234,6.139636738017058e-8
103.0,6.0,6.0,2.0,0.006486286911200789,0.0008555950840809242,5.5456327445809294e-8
104.0,6.0,6.0,2.0,0.004401154267206664,0.0007901325242820215,6.751390030484677e-8
105.0,5.0,6.0,2.0,0.0033694499255110255,0.0005346230735461249,6.258083147180986e-8
106.0,6.0,6.0,2.0,0.002283807284060968,0.000480435715808544,6.157929790445196e-8
107.0,6.0,6.0,2.0,0.008116453358765208,0.0011988175713380405,7.011491216254136e-8
108.0,6.0,6.0,2.0,0.004216721805835766,0.0008515191495419062,6.555465164704402e-8
109.0,6.0,6.0,2.0,0.0030683010938268307,0.0009276125478073895,6.082957212109533e-8
110.0,6.0,6.0,2.0,0.003768152865427199,0.0006323677512609762,5.8754787901885213e-8
111.0,6.0,6.0,2.0,0.005924867075741247,0.0008817277937481285,5.611689102343054e-8
112.0,6.0,6.0,2.0,0.007443001346112865,0.0007698137976988957,5.1100729477127166e-8
113.0,6.0,6.0,2.0,0.005241642178337225,0.0011451078070887804,5.747953472544835e-8
114.0,6.0,6.0,2.0,0.0046824250498145314,0.0013272276744167905,5.3402337633610756e-8
115.0,6.0,6.0,2.0,0.004681968294319772,0.0007848831211239114,5.1428662149776536e-8
116.0,6.0,6.0,2.0,0.006312152278946881,0.0013367272951630897,5.188368193328689e-8
117.0,6.0,6.0,2.0,0.0075993168169217196,0.0013582377958319054,4.9210656521196994e-8
118.0,6.0,6.0,2.0,0.008125916397884847,0.0006411788126555166,5.9590230554049505e-8
119.0,6.0,6.0,2.0,0.006082962901092559,0.001145227899961879,6.824939503344191e-8
120.0,6.0,6.0,2.0,0.0022956013342478876,0.0008461097736976687,6.33614173218841e-8
121.0,6.0,6.0,2.0,0.006333608589939477,0.0005681796760527547,6.029728223767315e-8
122.0,6.0,6.0,2.0,0.004661398744073342,0.0011968409507808922,4.711328402986631e-8
123.0,6.0,6.0,2.0,0.004399572887852754,0.000990663839317551,6.48495458406733e-8
124.0,6.0,6.0,2.0,0.0040531737435831605,0.0006863085315993139,5.679658322568498e-8
125.0,5.0,6.0,2.0,0.008076149921452336,0.0007421601153164186,4.466511732698151e-8
126.0,5.0,6.0,2.0,0.0036421768207726135,0.0006696250331095809,6.910340658341384e-8
127.0,7.0,6.0,2.0,0.003813849607913866,0.0009001080453110839,7.6649811017149e-8
128.0,6.0,6.0,2.0,0.00938044743569355,0.0010644758594138104,5.237928081511907e-8
129.0,6.0,6.0,2.0,0.007206520507274661,0.0010038447445058787,5.267731365694014e-8
130.0,6.0,6.0,2.0,0.008151564715979553,0.0012082587171772135,5.795682961827896e-8
131.0,6.0,6.0,2.0,0.005866789781099335,0.0013590861096605207,6.086580726156602e-8
132.0,6.0,6.0,2.0,0.007696303234672186,0.000930567161426276,6.719665458855349e-8
133.0,6.0,6.0,2.0,0.0027878842433037843,0.0006158560336117081,6.544776333715068e-8
134.0,6.0,6.0,2.0,0.004443066962226405,0.0010117785553567257,5.8199078849770136e-8
135.0,6.0,6.0,2.0,0.005920217855345022,0.0005918494986626396,5.9204181997755366e-8
136.0,5.0,6.0,2.0,0.005379925126467011,0.0005631899306245275,5.819805875591221e-8
137.0,6.0,6.0,2.0,0.008568248099329878,0.0008282619222601714,7.175685066176758e-8
138.0,6.0,6.0,2.0,0.004580136714817495,0.0007286501712486692,6.798219881604633e-8
139.0,6.0,6.0,2.0,0.006498339767711414,0.0011406589643303594,5.526078027253837e-8
140.0,6.0,6.0,2.0,0.0050523277974772185,0.0012257423455234884,6.206257097396283e-8
141.0,6.0,6.0,2.0,0.009675475104391928,0.0010497635608580898,5.050204066239176e-8
142.0,6.0,6.0,2.0,0.00610293777586457,0.0010737026946119601,5.791378430737431e-8
143.0,6.0,6.0,2.0,0.006700213838016111,0.0004946705345971998,5.83669976184304e-8
144.0,5.0,6.0,2.0,0.0057033805941069105,0.0006092894832276717,5.5175321034634233e-8
145.0,6.0,6.0,2.0,0.007375402749310034,0.0007499883650060619,7.142863630993405e-8
146.0,7.0,6.0,2.0,0.006452794487091573,0.001359389006710935,6.95526469214665e-8
147.0,5.0,6.0,2.0,0.007497949267175841,0.000912111273673842,4.921679455359365e-8
148.0,5.0,6.0,2.0,0.006723882433164352,0.0007705193749224037,4.889408923045775e-8
149.0,6.0,6.0,2.0,0.008262686894775273,0.0008238533685988689,5.5821934832894744e-8
150.0,6.0,6.0,2.0,0.005170398293000256,0.0006681361263026469,7.23844654106553e-8
151.0,6.0,6.0,2.0,0.009534049208311357,0.0009742014829507096,5.536685674646385e-8
152.0,6.0,6.0,2.0,0.007219737782246716,0.0008364241065093957,5.006865218926412e-8
153.0,6.0,6.0,2.0,0.007511009586555373,0.0015028847794637242,5.6295176988068173e-8
154.0,6.0,6.0,2.0,0.004014557211651004,0.0010082156467320384,5.159117616087085e-8
155.0,6.0,6.0,2.0,0.004869968049764362,0.0006790045852281056,6.63387947299367e-8
156.0,6.0,6.0,2.0,0.007544587384150203,0.0007203422624775194,6.324939229781806e-8
157.0,7.0,6.0,2.0,0.003663028817656455,0.00081417813221482,7.573579922679513e-8
158.0,6.0,6.0,2.0,0.008727864218368797,0.0008510266045487145,6.731246788845856e-8
159.0,6.0,6.0,2.0,0.007353410652717551,0.0008359896840980605,5.098628894684113e-8
160.0,6.0,6.0,2.0,0.005714522130042754,0.0011716879996902549,5.5061911921212706e-8
161.0,6.0,6.0,2.0,0.008535939817872595,0.0013353130668893622,6.416751698337406e-8
162.0,6.0,6.0,2.0,0.006382796035588667,0.0010984799723851547,4.827392035742709e-8
163.0,6.0,6.0,2.0,0.008142319015405297,0.0015324557080965361,5.6953913324866745e-8
164.0,6.0,6.0,2.0,0.00403400356758743,0.0008660265769040705,6.439139350776457e-8
165.0,5.0,6.0,2.0,0.006841017711290531,0.00067708747165101,5.405083566471379e-8
166.0,6.0,6.0,2.0,0.003055455089557624,0.0006801272691354486,6.492972766778685e-8
167.0,6.0,6.0,2.0,0.005252260880175941,0.0008349659833407196,6.102453699872354e-8
168.0,6.0,6.0,2.0,0.006813327016940152,0.0011796315273883745,5.82201381141709e-8
169.0,6.0,6.0,2.0,0.007124576221074097,0.0012808190895093868,5.125041673864052e-8
170.0,6.0,6.0,2.0,0.004832447068748191,0.0008541993549494914,5.6771545033850326e-8
171.0,5.0,6.0,2.0,0.008184956846988278,0.0008959485947871359,4.913032162996795e-8
172.0,7.0,6.0,2.0,0.007202009794803121,0.001068711769204731,7.279609136188028e-8
173.0,6.0,6.0,2.0,0.00823831064998859,0.0010636961377752153,6.048460592823577e-8
174.0,6.0,6.0,2.0,0.0066810397474377226,0.0012357809154523865,6.384835684692445e-8
175.0,6.0,6.0,2.0,0.006583048048491857,0.0010489972284827365,4.714107908330058e-8
176.0,6.0,6.0,2.0,0.005799014699888305,0.0007395817215723727,5.02952954200622e-8
177.0,6.0,6.0,2.0,0.003639197794711002,0.001137902199731296,6.213990097764706e-8
178.0,6.0,6.0,2.0,0.002795075809823633,0.0006595041892466698,5.105615559879189e-8
179.0,6.0,6.0,2.0,0.008421119803220245,0.0014574786078890367,4.968150121735584e-8
180.0,6.0,6.0,2.0,0.006091095403179425,0.000618898261953795,5.689183465676219e-8
181.0,6.0,6.0,2.0,0.004318039989050559,0.0010116169791887025,6.58072818557136e-8
182.0,6.0,6.0,2.0,0.005253525061373665,0.0006162841008067167,6.200903999746999e-8
183.0,6.0,6.0,2.0,0.0045920044171789964,0.0012983637574455046,5.7014817786551694e-8
184.0,6.0,6.0,2.0,0.005981296493301036,0.001373831758408638,6.453597968538036e-8
185.0,6.0,6.0,2.0,0.005324388299627003,0.0006239942273428328,6.599065799531674e-8
186.0,6.0,6.0,2.0,0.006824378044614443,0.0011688274444676763,6.574633265973436e-8
187.0,7.0,6.0,2.0,0.004423399426300101,0.001008883229573498,7.2818303706318e-8
188.0,6.0,6.0,2.0,0.003250064215915449,0.0008572335031014923,6.657115648844599e-8
189.0,6.0,6.0,2.0,0.0034223058925650918,0.0010861929019602993,5.865400609677991e-8
190.0,6.0,6.0,2.0,0.007040330119162608,0.0014751039913602213,5.7397044564595325e-8
191.0,6.0,6.0,2.0,0.006961574397344128,0.0014507253015130907,5.6723624403424883e-8
192.0,6.0,6.0,2.0,0.003701437634806126,0.000980175047672715,7.032489263060094e-8
193.0,6.0,6.0,2.0,0.0057983814263316,0.0008626349540982866,6.518851797520829e-8
194.0,6.0,6.0,2.0,0.0028287604593315585,0.0007166051726329103,6.690118069243726e-8
195.0,6.0,6.0,2.0,0.004852256592273285,0.0005967806132876261,6.548459698151015e-8
196.0,6.0,6.0,2.0,0.009135966795068562,0.0011129451463997482,6.645185987142765e-8
197.0,6.0,6.0,2.0,0.008312097059513412,0.0006911544245746277,7.09022875939348e-8
198.0,6.0,6.0,2.0,0.005929830003708059,0.0006423014504856055,5.882446039794238e-8
199.0,6.0,6.0,2.0,0.007748985271603281,0.0007013391911408072,6.897402303736615e-8
200.0,6.0,6.0,2.0,0.008117344719581032,0.0011353931444996624,5.59104275106458e-8
201.0,6.0,6.0,2.0,0.006440918853050093,0.0009713438986838345,6.00379840861973e-8
202.0,6.0,6.0,2.0,0.0037736383433757403,0.0005389195252801226,6.136051168271347e-8
203.0,6.0,6.0,2.0,0.004820805618112045,0.0009157317485002244,6.830169624034017e-8
204.0,6.0,6.0,2.0,0.007585190441211864,0.0009325880292112078,4.9747519846251856e-8
205.0,6.0,6.0,2.0,0.007077524914347988,0.000907942127583799,5.1526812906251365e-8
206.0,6.0,6.0,2.0,0.007014880437412385,0.0012471655814113693,4.83915288994206e-8
207.0,6.0,6.0,2.0,0.009387192812311707,0.0008879205992273453,6.425755023698535e-8
208.0,5.0,6.0,2.0,0.009731398151147319,0.0010951205342002556,4.71660547863888e-8
209.0,6.0,6.0,2.0,0.0041097493877688684,0.001194509656504861,5.943217369938528e-8
210.0,6.0,6.0,2.0,0.006341650976119162,0.0014046598251459023,6.517507910418402e-8
211.0,6.0,6.0,2.0,0.008630708660780861,0.0008582802321826699,6.808771591434366e-8
212.0,6.0,6.0,2.0,0.0043640562408990835,0.0007865088100788268,5.572342572927905e-8
213.0,6.0,6.0,2.0,0.006437725403012573,0.0005075064717663777,5.7536817529534266e-8
214.0,6.0,6.0,2.0,0.003204049051401592,0.0009843533202652795,6.274398248553011e-8
215.0,6.0,6.0,2.0,0.003709318279206064,0.0011154376824004258,5.4375804761707104e-8
216.0,6.0,6.0,2.0,0.005182402252681628,0.0011099140203326904,6.648157920366519e-8
217.0,6.0,6.0,2.0,0.007988547404320423,0.0008104777166404454,7.118657199192322e-8
218.0,6.0,6.0,2.0,0.0034960814018631936,0.0005716343758486672,7.413632359826964e-8
219.0,6.0,6.0,2.0,0.007211868422798862,0.0014390528387982294,4.8305999853136566e-8
220.0,6.0,6.0,2.0,0.006651893891994609,0.0008670323602282408,6.747179638597384e-8
221.0,6.0,6.0,2.0,0.00788410406558171,0.0016150545978976076,4.963488604554414e-8
222.0,6.0,6.0,2.0,0.00609237795925166,0.0008189270205489663,4.671576180854731e-8
223.0,5.0,6.0,2.0,0.004822314449599796,0.0005254171921445931,5.4148977911753147e-8
224.0,6.0,6.0,2.0,0.003774926268777845,0.0011759572879537674,7.290568711674833e-8
225.0,6.0,6.0,2.0,0.007724719460364238,0.0005168527289955508,6.431013989002594e-8
226.0,6.0,6.0,2.0,0.007251236805106087,0.0008051965402093859,6.923022876273427e-8
227.0,6.0,6.0,2.0,0.009576676319404287,0.001072988541115532,4.7238774397631006e-8
228.0,7.0,6.0,2.0,0.005636691100004754,0.001144029129157461,6.478082640316731e-8
229.0,6.0,6.0,2.0,0.003410916558514998,0.0006208025802110713,6.268173041440153e-8
230.0,6.0,6.0,2.0,0.006996765891694512,0.0012752068833034914,5.825559926701037e-8
231.0,6.0,6.0,2.0,0.003150187232406676,0.0005214540497775169,6.506120700017871e-8
232.0,6.0,6.0,2.0,0.007963026802747741,0.0007518938606366799,5.23711350284631e-8
233.0,6.0,6.0,2.0,0.007224634788766782,0.0014360224196816318,5.898493427359971e-8
234.0,6.0,6.0,2.0,0.0047272981112196355,0.0006801935848691519,6.289374874285056e-8
235.0,6.0,6.0,2.0,0.005744638015054759,0.000838467121964795,6.744760596955046e-8
236.0,6.0,6.0,2.0,0.004333124334599647,0.0012062772712268708,6.069159287843642e-8
237.0,5.0,6.0,2.0,0.005691038802447368,0.000625592054346982,4.89982107526541e-8
238.0,6.0,6.0,2.0,0.0023621991787479146,0.0006914272758474069,5.926070181228745e-8
239.0,6.0,6.0,2.0,0.0031664009658167735,0.0006978874074305249,6.722777904958862e-8
240.0,6.0,6.0,2.0,0.005372783455897645,0.0012689554962791467,5.484766483317614e-8
241.0,6.0,6.0,2.0,0.006348750469289621,0.0006624672987288123,6.389101770873614e-8
242.0,6.0,6.0,2.0,0.008777925885845583,0.0010619485861666487,5.721098010053241e-8
243.0,6.0,6.0,2.0,0.00568983117742361,0.0008468469614546202,7.124697907096995e-8
244.0,7.0,6.0,2.0,0.0037648339031630673,0.0009452512860688543,7.419018387797745e-8
245.0,6.0,6.0,2.0,0.006983214370976709,0.0007327701983492336,6.337114404415535e-8
246.0,6.0,6.0,2.0,0.0033812322143940143,0.0005967353039125874,7.220598305614347e-8
247.0,6.0,6.0,2.0,0.009504494299003907,0.0015679830525200838,5.095904536459457e-8
248.0,7.0,6.0,2.0,0.008992944168240813,0.001338705547975313,5.992917437690603e-8
249.0,6.0,6.0,2.0,0.008198003458947056,0.001337553090509947,6.022562670640685e-8
250.0,6.0,6.0,2.0,0.004353154333190057,0.0006428149364167136,6.645822315304342e-8
251.0,6.0,6.0,2.0,0.004584977013615044,0.0009026164806761073,5.083810896867156e-8
252.0,6.0,6.0,2.0,0.0032148289452884615,0.000983083666817561,6.791138142506842e-8
253.0,6.0,6.0,2.0,0.006690768239311806,0.0009006257525437572,4.6400558113065555e-8
254.0,6.0,6.0,2.0,0.007255120593225639,0.001101572344407517,5.117772476718554e-8
255.0,6.0,6.0,2.0,0.006830749873741659,0.0007016528692760219,5.597780230314955e-8
256.0,6.0,6.0,2.0,0.005584130354613803,0.0013146220919420658,5.5165193617414786e-8
257.0,6.0,6.0,2.0,0.003127361719693411,0.0006585936036113067,5.5314398018099317e-8
258.0,6.0,6.0,2.0,0.00967531301193092,0.001330156788655993,5.762124445724248e-8
259.0,6.0,6.0,2.0,0.008564538486582007,0.0009806916700201105,5.476290542604711e-8
260.0,6.0,6.0,2.0,0.0032744690561123946,0.0007443453677794372,5.67337855809187e-8
261.0,6.0,6.0,2.0,0.0050856444132170164,0.0006467622981817671,6.460442074850544e-8
262.0,6.0,6.0,2.0,0.005236505869244956,0.0009621160592613655,6.977141487088736e-8
263.0,6.0,6.0,2.0,0.006713108523051847,0.001369016986602054,6.813624013506e-8
264.0,6.0,6.0,2.0,0.005656649109457845,0.0013554618438350846,6.266213712635367e-8
265.0,6.0,6.0,2.0,0.0060314948880872965,0.0013618788235467921,6.01785335283206e-8
266.0,6.0,6.0,2.0,0.005399937861614967,0.000993356477655135,4.878277170415796e-8
267.0,6.0,6.0,2.0,0.005638021597943466,0.00076864299839633,5.628561568254599e-8
268.0,5.0,6.0,2.0,0.005146347677487784,0.0005783851401918963,6.409828445433678e-8
269.0,6.0,6.0,2.0,0.00981316576491964,0.0014912570699046569,5.669843757500663e-8
270.0,6.0,6.0,2.0,0.007622559229492065,0.001452320374794201,5.390007299965669e-8
271.0,6.0,6.0,2.0,0.009475849097603684,0.00102002376650107,5.1350428705098784e-8
272.0,6.0,6.0,2.0,0.008008645215425103,0.00105797158807208,6.740942679122416e-8
273.0,5.0,6.0,2.0,0.008240380822649662,0.0006663410328688189,5.4608730770332926e-8
274.0,7.0,6.0,2.0,0.003227774742891265,0.0006803811840234424,7.160748318096124e-8
275.0,6.0,6.0,2.0,0.0026371529540754057,0.0005995404246145192,6.198380407289248e-8
276.0,6.0,6.0,2.0,0.003826802608013491,0.0008472198845458233,6.066737106749471e-8
277.0,6.0,6.0,2.0,0.003208219581751992,0.0008155144706848789,6.819645749566874e-8
278.0,6.0,6.0,2.0,0.00819000978793194,0.0012863278557171758,6.914802005473402e-8
279.0,6.0,6.0,2.0,0.0054212105606172845,0.0004276486278079931,6.028229101080415e-8
280.0,6.0,6.0,2.0,0.0063216421018044144,0.0006825442492011752,5.433692728529336e-8
281.0,6.0,6.0,2.0,0.007201028660175579,0.001165350218540965,4.915127307313353e-8
282.0,6.0,6.0,2.0,0.0030514370450032136,0.0006827988365311599,6.924019838705403e-8
283.0,6.0,6.0,2.0,0.0037210660329061174,0.0009919409792767681,7.059210994064698e-8
284.0,6.0,6.0,2.0,0.007857137846058126,0.0009798753962223323,4.7833608976002036e-8
285.0,6.0,6.0,2.0,0.008662223269113145,0.0008261188499742705,4.667144907154782e-8
286.0,6.0,6.0,2.0,0.007126401517712377,0.0011649087116463184,5.232532542739502e-8
287.0,6.0,6.0,2.0,0.005860629350053825,0.0007148052142546401,7.417602098902195e-8
288.0,6.0,6.0,2.0,0.005911216863577984,0.0009702400275202748,5.677703189519956e-8
289.0,6.0,6.0,2.0,0.005929017721106211,0.0009783333683411168,6.14664985311418e-8
290.0,6.0,6.0,2.0,0.00304932307614747,0.0006560188071115807,6.877589307614128e-8
291.0,6.0,6.0,2.0,0.005869044821578795,0.0012914453543813101,5.234609572967812e-8
292.0,6.0,6.0,2.0,0.0036807554386999453,0.0007216387816982321,6.564932992273741e-8
293.0,6.0,6.0,2.0,0.006054716492677414,0.0007515809468048276,6.947751211381956e-8
294.0,6.0,6.0,2.0,0.005475403694358727,0.0013662840752015424,4.882787055192374e-8
295.0,6.0,6.0,2.0,0.0026025707670642717,0.0007486931311541564,6.410584880284048e-8
296.0,6.0,6.0,2.0,0.003333367771499951,0.0005897979260604735,6.907417871855206e-8
297.0,6.0,6.0,2.0,0.007855168264014667,0.001260753604799457,5.4273572517817534e-8
298.0,6.0,6.0,2.0,0.0087114821374763,0.0013894107548865764,5.625034856981875e-8
299.0,6.0,6.0,2.0,0.008445616068618156,0.0015161408830904855,5.595371606280028e-8
300.0,6.0,6.0,2.0,0.003811872960566509,0.000647631027113493,6.501954852569713e-8
301.0,6.0,6.0,2.0,0.008121532929677322,0.0013614190804703621,5.5729952608799175e-8
